id;path_with_namespace;web_url;visibility;created_at;last_activity_at;issues_enabled;jobs_enabled;wiki_enabled;merge_requests_enabled;snippets_enabled;container_registry_access_level;shared_runners_enabled;ci_forward_deployment_enabled;request_access_enabled;auto_devops_enabled;auto_devops_deploy_strategy;packages_enabled;service_desk_enabled
11616768;acdh-oeaw/cva/cva_webapp;https://gitlab.com/acdh-oeaw/cva/cva_webapp;private;2019-04-01T14:16:28.504Z;2019-04-01T14:16:28.504Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11635561;acdh-oeaw/vidi;https://gitlab.com/acdh-oeaw/vidi;private;2019-04-02T11:13:30.612Z;2020-08-13T08:19:10.483Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11653359;acdh-oeaw/docker/jenkins-ci;https://gitlab.com/acdh-oeaw/docker/jenkins-ci;private;2019-04-03T09:10:46.881Z;2019-07-24T09:18:10.389Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11654656;acdh-oeaw/linkedcat/issues;https://gitlab.com/acdh-oeaw/linkedcat/issues;private;2019-04-03T09:57:41.215Z;2021-04-03T06:59:16.908Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11661428;acdh-oeaw/staribacher/staribacher-data;https://gitlab.com/acdh-oeaw/staribacher/staribacher-data;private;2019-04-03T15:56:45.938Z;2020-06-29T07:56:07.254Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11736847;acdh-oeaw/apis/apis-notebooks;https://gitlab.com/acdh-oeaw/apis/apis-notebooks;private;2019-04-08T09:20:46.039Z;2019-04-08T09:20:46.039Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11736924;acdh-oeaw/apis/apis-legacy;https://gitlab.com/acdh-oeaw/apis/apis-legacy;private;2019-04-08T09:24:02.089Z;2019-04-08T09:24:02.089Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11758279;acdh-oeaw/delphi/vicav_geolocator;https://gitlab.com/acdh-oeaw/delphi/vicav_geolocator;private;2019-04-09T09:09:28.095Z;2019-04-09T09:09:28.095Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11762366;acdh-oeaw/add/add-data;https://gitlab.com/acdh-oeaw/add/add-data;private;2019-04-09T12:36:59.439Z;2021-08-06T08:07:45.534Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11783540;acdh-oeaw/dha/dha_migrate_zotero;https://gitlab.com/acdh-oeaw/dha/dha_migrate_zotero;private;2019-04-10T13:26:18.145Z;2020-07-01T12:11:59.293Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11784430;acdh-oeaw/dha/dha_content_types;https://gitlab.com/acdh-oeaw/dha/dha_content_types;private;2019-04-10T14:08:58.387Z;2019-04-10T14:08:58.387Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11785619;acdh-oeaw/linkedcat/ocrtools;https://gitlab.com/acdh-oeaw/linkedcat/ocrtools;private;2019-04-10T15:10:29.780Z;2019-06-12T16:02:42.544Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11810646;acdh-oeaw/apis/apis-docker;https://gitlab.com/acdh-oeaw/apis/apis-docker;private;2019-04-11T19:19:43.045Z;2021-11-17T13:25:06.600Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11847244;acdh-oeaw/schnitzler-werke/tgg;https://gitlab.com/acdh-oeaw/schnitzler-werke/tgg;private;2019-04-14T08:13:34.187Z;2019-07-03T12:44:46.713Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11864119;acdh-oeaw/apis/apis-core;https://gitlab.com/acdh-oeaw/apis/apis-core;private;2019-04-15T12:08:45.269Z;2022-05-02T13:07:51.762Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11874007;acdh-oeaw/graphviewer;https://gitlab.com/acdh-oeaw/graphviewer;private;2019-04-15T22:47:16.605Z;2019-04-15T22:47:16.605Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11892235;acdh-oeaw/acdh-bib;https://gitlab.com/acdh-oeaw/acdh-bib;private;2019-04-16T22:49:40.714Z;2021-03-01T21:30:15.398Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
11919398;acdh-oeaw/legalkraus/vocabs;https://gitlab.com/acdh-oeaw/legalkraus/vocabs;private;2019-04-18T09:37:18.489Z;2022-02-24T15:08:08.494Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12006185;acdh-oeaw/schnitzler-tagebuch-data;https://gitlab.com/acdh-oeaw/schnitzler-tagebuch-data;private;2019-04-24T07:47:55.805Z;2019-10-24T11:36:52.386Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12132097;acdh-oeaw/pmb/pmb-placetypes;https://gitlab.com/acdh-oeaw/pmb/pmb-placetypes;private;2019-05-02T12:25:14.983Z;2019-09-16T15:45:06.582Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12149865;acdh-oeaw/delphi/ling_annot;https://gitlab.com/acdh-oeaw/delphi/ling_annot;private;2019-05-03T12:11:05.923Z;2020-07-23T14:00:00.392Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12190930;acdh-oeaw/maechtekongresse-1818-1822;https://gitlab.com/acdh-oeaw/maechtekongresse-1818-1822;private;2019-05-06T10:13:56.476Z;2020-06-22T16:11:36.328Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12230235;acdh-oeaw/liseh-spring-school-2019;https://gitlab.com/acdh-oeaw/liseh-spring-school-2019;private;2019-05-08T12:23:53.704Z;2019-05-08T12:23:53.704Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12265242;acdh-oeaw/mara/mara_utils;https://gitlab.com/acdh-oeaw/mara/mara_utils;private;2019-05-10T10:26:49.137Z;2020-10-22T15:25:25.094Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12301256;acdh-oeaw/delphi/globals;https://gitlab.com/acdh-oeaw/delphi/globals;private;2019-05-13T08:10:15.677Z;2022-04-25T04:42:33.604Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12344642;acdh-oeaw/schnitzler-werke/paracelsus-hka;https://gitlab.com/acdh-oeaw/schnitzler-werke/paracelsus-hka;private;2019-05-15T13:47:50.690Z;2019-09-25T11:08:37.844Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12357750;acdh-oeaw/linkedcat/marc2rdf;https://gitlab.com/acdh-oeaw/linkedcat/marc2rdf;private;2019-05-16T07:35:30.426Z;2020-07-20T13:58:00.740Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12441960;acdh-oeaw/okopenko;https://gitlab.com/acdh-oeaw/okopenko;private;2019-05-21T11:14:19.899Z;2019-05-21T11:14:19.899Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12478606;acdh-oeaw/linkedcat/linked-metadata;https://gitlab.com/acdh-oeaw/linkedcat/linked-metadata;private;2019-05-23T08:57:11.057Z;2019-05-23T08:57:11.057Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12503856;acdh-oeaw/acdh-vocabularies/bbt-overview;https://gitlab.com/acdh-oeaw/acdh-vocabularies/bbt-overview;private;2019-05-24T13:26:16.811Z;2019-06-05T16:07:51.006Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12588317;acdh-oeaw/dboe/dboeannotation_frontend;https://gitlab.com/acdh-oeaw/dboe/dboeannotation_frontend;private;2019-05-29T14:25:41.529Z;2019-12-05T13:43:35.044Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12673821;acdh-oeaw/add/ADD-play;https://gitlab.com/acdh-oeaw/add/ADD-play;private;2019-06-03T14:46:26.874Z;2021-08-06T10:34:11.660Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12706296;acdh-oeaw/dboe/hkimageserver;https://gitlab.com/acdh-oeaw/dboe/hkimageserver;private;2019-06-05T10:52:53.192Z;2022-03-30T11:28:27.156Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12721797;acdh-oeaw/apis/lemma-woolverhampton;https://gitlab.com/acdh-oeaw/apis/lemma-woolverhampton;private;2019-06-06T07:26:48.751Z;2020-03-17T10:37:28.751Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12792503;acdh-oeaw/omnipot/omnipot;https://gitlab.com/acdh-oeaw/omnipot/omnipot;private;2019-06-10T21:42:24.965Z;2020-05-11T15:52:48.687Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12906645;acdh-oeaw/omnipot/omnipot-data;https://gitlab.com/acdh-oeaw/omnipot/omnipot-data;private;2019-06-17T22:06:03.219Z;2020-02-10T14:42:41.685Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12965535;acdh-oeaw/biographien-theme;https://gitlab.com/acdh-oeaw/biographien-theme;private;2019-06-21T06:20:48.623Z;2021-05-03T09:07:15.433Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
12970215;acdh-oeaw/legalkraus/wienbibliothek;https://gitlab.com/acdh-oeaw/legalkraus/wienbibliothek;private;2019-06-21T11:46:01.147Z;2021-11-30T08:24:55.947Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13181817;acdh-oeaw/schnitzler-werke/webseite;https://gitlab.com/acdh-oeaw/schnitzler-werke/webseite;private;2019-07-05T07:56:26.695Z;2019-11-04T09:11:47.624Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13186385;acdh-oeaw/dboe/recherchetool-frontend;https://gitlab.com/acdh-oeaw/dboe/recherchetool-frontend;private;2019-07-05T12:50:49.968Z;2022-05-05T10:11:56.441Z;True;True;True;True;True;enabled;False;False;False;False;continuous;True;True
13200539;acdh-oeaw/prosopography-modelling-recipes;https://gitlab.com/acdh-oeaw/prosopography-modelling-recipes;private;2019-07-06T18:12:31.726Z;2022-01-25T14:47:38.676Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13214189;acdh-oeaw/docker/wsgi3;https://gitlab.com/acdh-oeaw/docker/wsgi3;private;2019-07-08T06:55:01.815Z;2019-07-08T12:24:58.413Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13284814;acdh-oeaw/wdbplus;https://gitlab.com/acdh-oeaw/wdbplus;private;2019-07-12T08:03:48.278Z;2021-02-09T12:46:19.734Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13321901;acdh-oeaw/schnitzler-retro/asbw-retro;https://gitlab.com/acdh-oeaw/schnitzler-retro/asbw-retro;private;2019-07-15T11:28:41.133Z;2019-07-16T08:49:04.732Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13321938;acdh-oeaw/schnitzler-retro/asbw-retro-data;https://gitlab.com/acdh-oeaw/schnitzler-retro/asbw-retro-data;private;2019-07-15T11:30:32.949Z;2019-07-16T09:14:42.295Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13376032;acdh-oeaw/docker/php;https://gitlab.com/acdh-oeaw/docker/php;private;2019-07-18T12:27:03.889Z;2019-07-18T12:27:03.889Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13391135;acdh-oeaw/glaser-tei-dropbox;https://gitlab.com/acdh-oeaw/glaser-tei-dropbox;private;2019-07-19T11:05:57.360Z;2019-10-23T15:21:24.311Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13392890;acdh-oeaw/prodigy_utils;https://gitlab.com/acdh-oeaw/prodigy_utils;private;2019-07-19T13:17:58.808Z;2020-06-19T08:11:08.990Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13461047;acdh-oeaw/docker/researchspace;https://gitlab.com/acdh-oeaw/docker/researchspace;private;2019-07-24T06:35:46.451Z;2021-01-20T07:51:18.253Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13462612;acdh-oeaw/ava/index-teststrecke;https://gitlab.com/acdh-oeaw/ava/index-teststrecke;private;2019-07-24T08:19:24.785Z;2019-09-27T06:37:50.864Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13467604;acdh-oeaw/docker/existdb-ci;https://gitlab.com/acdh-oeaw/docker/existdb-ci;private;2019-07-24T13:32:00.239Z;2019-07-25T13:18:15.313Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13467903;acdh-oeaw/openapi4restxq;https://gitlab.com/acdh-oeaw/openapi4restxq;private;2019-07-24T13:52:57.165Z;2019-09-02T17:21:42.185Z;False;True;False;False;False;enabled;False;None;False;False;continuous;True;True
13504243;acdh-oeaw/arthur-schnitzler-ressources-acdh;https://gitlab.com/acdh-oeaw/arthur-schnitzler-ressources-acdh;private;2019-07-26T11:24:45.337Z;2022-05-05T13:35:15.873Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13585629;acdh-oeaw/docker/apisrest;https://gitlab.com/acdh-oeaw/docker/apisrest;private;2019-07-31T12:22:07.678Z;2019-08-03T15:59:52.366Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
13601493;acdh-oeaw/legalkraus/data;https://gitlab.com/acdh-oeaw/legalkraus/data;private;2019-08-01T09:08:56.672Z;2022-05-03T21:25:39.563Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14104829;acdh-oeaw/jwv/data;https://gitlab.com/acdh-oeaw/jwv/data;private;2019-09-02T15:45:12.499Z;2022-04-27T17:55:16.937Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14119228;acdh-oeaw/ava/project-docu;https://gitlab.com/acdh-oeaw/ava/project-docu;private;2019-09-03T11:40:42.916Z;2019-12-10T10:37:07.205Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14119234;acdh-oeaw/ava/data;https://gitlab.com/acdh-oeaw/ava/data;private;2019-09-03T11:41:16.827Z;2020-09-21T07:32:34.016Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14122082;acdh-oeaw/prosopwrap;https://gitlab.com/acdh-oeaw/prosopwrap;private;2019-09-03T14:11:43.878Z;2019-09-25T09:15:16.404Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14156924;acdh-oeaw/parlat;https://gitlab.com/acdh-oeaw/parlat;private;2019-09-05T09:31:00.111Z;2022-02-03T16:33:54.258Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14319903;acdh-oeaw/dboe/image-data-linking;https://gitlab.com/acdh-oeaw/dboe/image-data-linking;private;2019-09-15T22:56:39.018Z;2020-01-17T11:09:50.949Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14373699;acdh-oeaw/nlp-abbreviation-lists;https://gitlab.com/acdh-oeaw/nlp-abbreviation-lists;private;2019-09-18T14:41:24.462Z;2022-01-19T14:25:32.785Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14408527;acdh-oeaw/docker/jupyterhub;https://gitlab.com/acdh-oeaw/docker/jupyterhub;private;2019-09-20T08:09:30.239Z;2021-08-27T12:48:12.262Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14447812;acdh-oeaw/schnitzler-werke/pa_drucktext;https://gitlab.com/acdh-oeaw/schnitzler-werke/pa_drucktext;private;2019-09-23T07:55:46.736Z;2020-05-11T14:52:18.437Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14467840;acdh-oeaw/docker/metaphactory;https://gitlab.com/acdh-oeaw/docker/metaphactory;private;2019-09-24T07:28:49.903Z;2020-04-17T10:25:28.943Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14472186;acdh-oeaw/tunico/bonito-open;https://gitlab.com/acdh-oeaw/tunico/bonito-open;private;2019-09-24T11:15:12.041Z;2019-09-24T11:15:12.041Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14473385;acdh-oeaw/tunico/manatee-open;https://gitlab.com/acdh-oeaw/tunico/manatee-open;private;2019-09-24T12:14:44.207Z;2019-09-24T12:14:44.207Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14495575;acdh-oeaw/apis/apis-webpage-base;https://gitlab.com/acdh-oeaw/apis/apis-webpage-base;private;2019-09-25T14:29:46.070Z;2022-01-12T13:22:11.497Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14515501;acdh-oeaw/ava/wiener-aktionismus;https://gitlab.com/acdh-oeaw/ava/wiener-aktionismus;private;2019-09-26T13:21:39.083Z;2020-09-07T09:00:37.600Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14518232;acdh-oeaw/wboe/api;https://gitlab.com/acdh-oeaw/wboe/api;private;2019-09-26T15:46:56.372Z;2022-02-18T10:03:32.551Z;True;True;True;True;True;enabled;False;None;False;True;continuous;True;True
14518648;acdh-oeaw/wboe/artikel;https://gitlab.com/acdh-oeaw/wboe/artikel;private;2019-09-26T16:13:54.685Z;2022-05-09T14:56:59.673Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14519053;acdh-oeaw/ikant/eckhel;https://gitlab.com/acdh-oeaw/ikant/eckhel;private;2019-09-26T16:40:21.237Z;2019-09-26T16:40:21.237Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14519196;acdh-oeaw/ikant/khell_froehlich;https://gitlab.com/acdh-oeaw/ikant/khell_froehlich;private;2019-09-26T16:50:06.445Z;2022-05-06T15:26:19.178Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14575567;acdh-oeaw/zuludict;https://gitlab.com/acdh-oeaw/zuludict;private;2019-09-30T13:53:25.506Z;2019-10-09T09:42:53.089Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14587753;acdh-oeaw/ava/bibliografie;https://gitlab.com/acdh-oeaw/ava/bibliografie;private;2019-10-01T07:26:27.053Z;2020-05-26T18:55:27.477Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14618229;acdh-oeaw/genr/genR-app;https://gitlab.com/acdh-oeaw/genr/genR-app;private;2019-10-02T15:57:35.613Z;2022-03-18T09:42:42.807Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14651928;acdh-oeaw/tunocent/tunocent-tools;https://gitlab.com/acdh-oeaw/tunocent/tunocent-tools;private;2019-10-04T12:54:14.953Z;2022-01-26T09:35:14.886Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14685424;acdh-oeaw/docker/kontext;https://gitlab.com/acdh-oeaw/docker/kontext;private;2019-10-07T07:04:58.491Z;2019-10-07T12:04:49.009Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14752963;acdh-oeaw/gibsontrail;https://gitlab.com/acdh-oeaw/gibsontrail;private;2019-10-10T13:18:53.968Z;2019-10-10T14:30:24.963Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14810415;acdh-oeaw/p4d/p4da-app;https://gitlab.com/acdh-oeaw/p4d/p4da-app;private;2019-10-14T12:10:57.546Z;2020-01-30T11:20:40.703Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14848730;acdh-oeaw/lodwalk;https://gitlab.com/acdh-oeaw/lodwalk;private;2019-10-16T09:16:21.436Z;2019-10-16T09:16:21.436Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14860046;acdh-oeaw/tunocent/keyboard-layouts;https://gitlab.com/acdh-oeaw/tunocent/keyboard-layouts;private;2019-10-16T19:47:22.845Z;2019-10-28T12:42:27.927Z;True;True;True;True;True;enabled;False;None;False;False;continuous;True;True
14926780;acdh-oeaw/docker/exasol-superset;https://gitlab.com/acdh-oeaw/docker/exasol-superset;private;2019-10-21T07:40:30.064Z;2020-04-17T10:11:58.803Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
14948151;acdh-oeaw/cidoc-modelling-principles;https://gitlab.com/acdh-oeaw/cidoc-modelling-principles;private;2019-10-22T07:40:14.410Z;2020-02-19T14:23:09.075Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
14995637;acdh-oeaw/p4d/metadaten-folder;https://gitlab.com/acdh-oeaw/p4d/metadaten-folder;private;2019-10-24T13:39:08.775Z;2019-10-24T13:39:08.775Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
14995933;acdh-oeaw/p4d/excel2csv;https://gitlab.com/acdh-oeaw/p4d/excel2csv;private;2019-10-24T13:54:38.681Z;2019-10-24T13:54:38.681Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15088695;acdh-oeaw/dylen/dylen-processing;https://gitlab.com/acdh-oeaw/dylen/dylen-processing;private;2019-10-30T10:33:15.915Z;2020-03-19T23:04:34.655Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15099878;acdh-oeaw/md-curation;https://gitlab.com/acdh-oeaw/md-curation;private;2019-10-30T21:50:44.105Z;2019-10-30T21:50:44.105Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15099977;acdh-oeaw/issues;https://gitlab.com/acdh-oeaw/issues;private;2019-10-30T21:59:55.118Z;2020-12-19T18:46:38.954Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15167985;acdh-oeaw/dboe_wboe_disambiguation_page;https://gitlab.com/acdh-oeaw/dboe_wboe_disambiguation_page;private;2019-11-04T15:26:33.620Z;2021-03-08T10:50:13.932Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15168393;acdh-oeaw/todesurteile-daten;https://gitlab.com/acdh-oeaw/todesurteile-daten;private;2019-11-04T15:49:58.643Z;2019-11-04T15:49:58.643Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15168839;acdh-oeaw/pez-edition;https://gitlab.com/acdh-oeaw/pez-edition;private;2019-11-04T16:16:52.483Z;2022-02-15T11:50:56.097Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15168969;acdh-oeaw/pes_eng_dict;https://gitlab.com/acdh-oeaw/pes_eng_dict;private;2019-11-04T16:24:00.951Z;2019-11-04T16:24:00.951Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15182486;acdh-oeaw/apis/apis-highlighter;https://gitlab.com/acdh-oeaw/apis/apis-highlighter;private;2019-11-05T10:09:03.577Z;2022-01-11T13:17:53.265Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15210280;acdh-oeaw/glaser/glaser-tb-json2mets;https://gitlab.com/acdh-oeaw/glaser/glaser-tb-json2mets;private;2019-11-06T16:02:24.471Z;2019-11-06T16:02:24.471Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15210402;acdh-oeaw/glaser/correction-conversion-ingest;https://gitlab.com/acdh-oeaw/glaser/correction-conversion-ingest;private;2019-11-06T16:07:25.402Z;2021-03-01T21:48:19.079Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15230389;acdh-oeaw/apis/apis-bibsonomy;https://gitlab.com/acdh-oeaw/apis/apis-bibsonomy;private;2019-11-07T16:04:59.949Z;2022-01-12T13:19:12.174Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15279554;acdh-oeaw/bgload;https://gitlab.com/acdh-oeaw/bgload;private;2019-11-11T07:19:33.724Z;2020-10-06T14:43:14.821Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15283799;acdh-oeaw/vicav/vicav-server-environment;https://gitlab.com/acdh-oeaw/vicav/vicav-server-environment;private;2019-11-11T11:26:41.896Z;2021-11-10T14:36:42.347Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15285603;acdh-oeaw/tunocent/tunocent-content;https://gitlab.com/acdh-oeaw/tunocent/tunocent-content;private;2019-11-11T13:18:38.147Z;2022-02-23T12:18:19.763Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15286158;acdh-oeaw/vicav/vicav-app;https://gitlab.com/acdh-oeaw/vicav/vicav-app;private;2019-11-11T13:50:30.012Z;2022-02-22T17:39:55.343Z;False;True;False;True;False;enabled;False;None;True;True;continuous;True;True
15342377;acdh-oeaw/wboe/dboe-xquery-gui;https://gitlab.com/acdh-oeaw/wboe/dboe-xquery-gui;private;2019-11-14T10:43:18.547Z;2019-11-14T10:43:18.547Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15342511;acdh-oeaw/wboe/wboe-dboe-disambiguation-page;https://gitlab.com/acdh-oeaw/wboe/wboe-dboe-disambiguation-page;private;2019-11-14T10:50:09.479Z;2021-03-08T10:54:56.765Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15342719;acdh-oeaw/wboe/dboema;https://gitlab.com/acdh-oeaw/wboe/dboema;private;2019-11-14T11:03:51.390Z;2020-10-05T08:29:17.715Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15345770;acdh-oeaw/wab/wab-data;https://gitlab.com/acdh-oeaw/wab/wab-data;private;2019-11-14T13:58:22.131Z;2019-11-14T13:58:22.131Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15346019;acdh-oeaw/wab/bruckner-online-dev;https://gitlab.com/acdh-oeaw/wab/bruckner-online-dev;private;2019-11-14T14:10:46.344Z;2019-11-14T14:10:46.344Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15346089;acdh-oeaw/wab/wab-test;https://gitlab.com/acdh-oeaw/wab/wab-test;private;2019-11-14T14:14:53.288Z;2019-11-14T14:14:53.288Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15346163;acdh-oeaw/wab/wab-tools;https://gitlab.com/acdh-oeaw/wab/wab-tools;private;2019-11-14T14:18:39.083Z;2019-11-14T14:18:39.083Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15347679;acdh-oeaw/bruckner-musikanalyse/bruckner-studienbuch-app;https://gitlab.com/acdh-oeaw/bruckner-musikanalyse/bruckner-studienbuch-app;private;2019-11-14T15:41:31.656Z;2019-11-14T15:41:31.656Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15348549;acdh-oeaw/bruckner-musikanalyse/bruckner-studienbuch-app-proto;https://gitlab.com/acdh-oeaw/bruckner-musikanalyse/bruckner-studienbuch-app-proto;private;2019-11-14T16:25:32.669Z;2019-11-14T16:25:32.669Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15348620;acdh-oeaw/bruckner-musikanalyse/bruckner-studienbuch-exist;https://gitlab.com/acdh-oeaw/bruckner-musikanalyse/bruckner-studienbuch-exist;private;2019-11-14T16:29:32.712Z;2019-11-14T16:29:32.712Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15348697;acdh-oeaw/bruckner-musikanalyse/bruckner-studienbuch-xslt-servlet;https://gitlab.com/acdh-oeaw/bruckner-musikanalyse/bruckner-studienbuch-xslt-servlet;private;2019-11-14T16:32:54.224Z;2019-11-14T16:32:54.224Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15348741;acdh-oeaw/bruckner-musikanalyse/bruckner-viewer-testing;https://gitlab.com/acdh-oeaw/bruckner-musikanalyse/bruckner-viewer-testing;private;2019-11-14T16:34:40.079Z;2019-11-14T16:34:40.079Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15348948;acdh-oeaw/bruckner-musikanalyse/bruckner-studienbuch;https://gitlab.com/acdh-oeaw/bruckner-musikanalyse/bruckner-studienbuch;private;2019-11-14T16:46:03.456Z;2019-11-14T16:46:03.456Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
15349069;acdh-oeaw/oeml/oeml-data;https://gitlab.com/acdh-oeaw/oeml/oeml-data;private;2019-11-14T16:54:00.034Z;2019-11-14T16:54:00.034Z;True;True;True;True;True;enabled;False;None;True;False;continuous;True;True
